Year,zip3,Age Group,Asthma_Cases,ED_Visits,Avg_Length_of_Stay,Avg_Severity,Avg_Mortality_Risk,Total_Charges,Total_Costs,Avg_Costs,Medicaid_Cases,ED_Rate,Medicaid_Rate
2013,137,0 to 17,32,22,1.6290322580645162,1.7258064516129032,1.0483870967741935,255418.76,114247.68000000001,2645.5383870967744,21,0.6875,0.65625
2013,137,18 to 29,5,4,4.25,1.125,1.0,133162.77000000002,42235.59,6323.5125,1,0.8,0.2
2013,137,30 to 49,19,16,2.645833333333333,1.4791666666666665,1.09375,205260.48,86631.77,5015.6528125,7,0.8421052631578947,0.3684210526315789
2013,137,50 to 69,32,28,3.810344827586207,2.1839080459770113,1.5114942528735633,489338.54000000004,183223.63,6880.342356321839,5,0.875,0.15625
2013,137,70 or Older,24,21,4.575,2.025,1.825,292930.8,121299.63,5493.89775,0,0.875,0.0
2013,138,0 to 17,20,8,2.15,1.6,1.05,176184.56,77448.57999999999,3872.4289999999996,14,0.4,0.7
2013,138,18 to 29,8,6,3.3,1.3666666666666667,1.1,54677.74,28038.449999999997,3427.5216666666665,2,0.75,0.25
2013,138,30 to 49,7,4,2.666666666666667,2.3333333333333335,2.0,64756.02,34737.42,4812.805833333334,3,0.5714285714285714,0.42857142857142855
2013,138,50 to 69,26,21,3.28125,1.875,1.2875,277308.64,117401.64000000001,4488.179625000001,3,0.8076923076923077,0.11538461538461539
2013,138,70 or Older,22,20,4.705357142857142,2.169642857142857,1.9821428571428572,319529.14,128914.66,5992.7017857142855,0,0.9090909090909091,0.0
2013,139,0 to 17,21,10,4.714285714285714,1.380952380952381,1.1428571428571428,536738.8,217989.35,10380.445238095239,14,0.47619047619047616,0.6666666666666666
2013,139,18 to 29,9,9,2.2222222222222223,1.7777777777777777,1.4444444444444444,106054.59,38329.450000000004,4258.8277777777785,5,1.0,0.5555555555555556
2013,139,30 to 49,15,15,2.1333333333333333,1.9333333333333333,1.3333333333333333,125323.90000000001,49528.63,3301.9086666666667,6,1.0,0.4
2013,139,50 to 69,25,25,3.88,1.92,1.44,348874.47,144828.57,5793.1428000000005,12,1.0,0.48
2013,139,70 or Older,15,15,4.2,2.4,2.2666666666666666,244936.43,96114.7,6407.6466666666665,0,1.0,0.0
2013,140,0 to 17,62,59,1.6774193548387097,1.903225806451613,1.032258064516129,461693.38,236524.85,3814.916935483871,24,0.9516129032258065,0.3870967741935484
2013,140,18 to 29,16,13,2.375,1.6875,1.1875,127122.99,51211.06,3200.69125,5,0.8125,0.3125
2013,140,30 to 49,29,25,3.206896551724138,1.9655172413793103,1.7241379310344827,342933.0,167393.69,5772.196206896552,9,0.8620689655172413,0.3103448275862069
2013,140,50 to 69,81,62,3.925925925925926,1.962962962962963,1.4814814814814814,840263.1,445420.33,5499.016419753087,16,0.7654320987654321,0.19753086419753085
2013,140,70 or Older,48,45,4.270833333333333,2.3541666666666665,2.2708333333333335,653383.85,291687.07,6076.813958333333,0,0.9375,0.0
2013,141,0 to 17,28,26,1.9642857142857142,2.1785714285714284,1.1785714285714286,286123.46,141699.18,5060.6849999999995,18,0.9285714285714286,0.6428571428571429
2013,141,18 to 29,4,4,3.0,1.5,1.0,38652.75,15458.65,3864.6625,1,1.0,0.25
2013,141,30 to 49,22,20,3.6363636363636362,1.9090909090909092,1.3636363636363635,246737.91999999998,113009.42,5136.791818181818,5,0.9090909090909091,0.22727272727272727
2013,141,50 to 69,45,41,3.511111111111111,2.0,1.511111111111111,458799.16,224054.99,4978.999777777777,4,0.9111111111111111,0.08888888888888889
2013,141,70 or Older,24,20,5.625,2.375,2.2083333333333335,357582.36,175299.23,7304.1345833333335,0,0.8333333333333334,0.0
2013,142,0 to 17,236,229,1.3851063829787233,1.4659574468085106,1.0468085106382978,2212117.4200000004,1100683.26,4202.716978723404,178,0.9703389830508474,0.7542372881355932
2013,142,18 to 29,30,30,2.7333333333333334,1.9333333333333333,1.3,383765.36,161512.92,5383.764,15,1.0,0.5
2013,142,30 to 49,106,104,4.047169811320755,1.990566037735849,1.509433962264151,1688219.51,747421.0599999999,7051.142075471697,62,0.9811320754716981,0.5849056603773585
2013,142,50 to 69,169,165,4.34319526627219,2.301775147928994,1.8579881656804733,2994154.42,1350441.78,7990.77976331361,55,0.9763313609467456,0.3254437869822485
2013,142,70 or Older,114,110,4.982456140350878,2.4035087719298245,2.3771929824561404,2079998.93,937836.88,8226.639298245615,4,0.9649122807017544,0.03508771929824561
2013,143,0 to 17,24,21,1.9166666666666667,2.25,1.0,223622.31,115325.04,4805.21,16,0.875,0.6666666666666666
2013,143,18 to 29,7,7,2.4285714285714284,1.8571428571428572,1.0,61921.46,23245.22,3320.7457142857143,5,1.0,0.7142857142857143
2013,143,30 to 49,12,11,2.8333333333333335,1.6666666666666667,1.1666666666666667,107636.38,54315.71,4526.309166666667,3,0.9166666666666666,0.25
2013,143,50 to 69,27,26,3.4444444444444446,2.1481481481481484,1.6666666666666667,342073.39,145804.41,5400.163333333334,5,0.9629629629629629,0.18518518518518517
2013,143,70 or Older,10,8,5.2,2.1,2.0,134971.23,61565.81,6156.581,0,0.8,0.0
2013,144,0 to 17,24,17,1.75,1.4166666666666667,1.0833333333333333,118695.32,70746.63,2947.7762500000003,10,0.7083333333333334,0.4166666666666667
2013,144,18 to 29,11,11,3.6363636363636362,1.7272727272727273,1.0909090909090908,114639.06,53626.22,4875.110909090909,3,1.0,0.2727272727272727
2013,144,30 to 49,18,18,3.4444444444444446,1.7222222222222223,1.3333333333333333,197116.39,87086.09,4838.1161111111105,5,1.0,0.2777777777777778
2013,144,50 to 69,39,36,4.9743589743589745,1.9743589743589745,1.4871794871794872,529334.02,249911.25,6407.9807692307695,5,0.9230769230769231,0.1282051282051282
2013,144,70 or Older,35,33,4.285714285714286,2.342857142857143,2.1714285714285713,390598.21,219084.74,6259.563999999999,0,0.9428571428571428,0.0
2013,145,0 to 17,23,22,1.6956521739130435,1.4782608695652173,1.1304347826086956,153959.38999999998,82879.65,3603.4630434782607,7,0.9565217391304348,0.30434782608695654
2013,145,18 to 29,13,12,1.7692307692307692,2.0,1.5384615384615385,125124.7,47885.76,3683.52,2,0.9230769230769231,0.15384615384615385
2013,145,30 to 49,34,32,3.989247311827957,1.881720430107527,1.424731182795699,321865.92,161848.92,6253.501290322582,12,0.9411764705882353,0.35294117647058826
2013,145,50 to 69,47,42,4.723404255319149,2.1702127659574466,1.7872340425531914,631270.8,311271.99,6622.8082978723405,5,0.8936170212765957,0.10638297872340426
2013,145,70 or Older,34,31,4.0,2.323529411764706,2.323529411764706,334899.29,156171.32,4593.274117647059,0,0.9117647058823529,0.0
2013,146,0 to 17,156,137,1.6987179487179487,1.3205128205128205,1.044871794871795,1052405.71,552390.67,3540.9658333333336,112,0.8782051282051282,0.717948717948718
2013,146,18 to 29,34,34,1.8235294117647058,1.5,1.2352941176470589,277382.33,126920.53,3732.9567647058825,18,1.0,0.5294117647058824
2013,146,30 to 49,154,154,2.675324675324675,1.7077922077922079,1.3896103896103895,1445168.74,653576.98,4244.006363636364,79,1.0,0.512987012987013
2013,146,50 to 69,194,188,3.5670103092783507,2.134020618556701,1.7216494845360826,2191466.76,992009.79,5113.452525773196,64,0.9690721649484536,0.32989690721649484
2013,146,70 or Older,79,77,4.658227848101266,2.367088607594937,2.329113924050633,1087070.56,487173.12,6166.74835443038,2,0.9746835443037974,0.02531645569620253
2013,147,0 to 17,25,18,2.48,1.52,1.16,204978.01,104931.36,4197.2544,14,0.72,0.56
2013,147,18 to 29,5,5,2.6,1.6,1.4,34528.95,16357.16,3271.432,4,1.0,0.8
2013,147,30 to 49,34,33,3.9411764705882355,2.0294117647058822,1.5,368940.83,176722.01,5197.706176470589,15,0.9705882352941176,0.4411764705882353
2013,147,50 to 69,53,49,3.811320754716981,2.3962264150943398,1.8679245283018868,553610.9,279441.86,5272.487924528302,15,0.9245283018867925,0.2830188679245283
2013,147,70 or Older,33,33,4.787878787878788,2.4242424242424243,2.5757575757575757,387004.52999999997,242947.18,7362.035757575757,0,1.0,0.0
2013,148,0 to 17,33,21,1.9305555555555556,1.3958333333333333,1.0,159640.08,121575.1,3292.474652777778,13,0.6363636363636364,0.3939393939393939
2013,148,18 to 29,8,8,2.875,1.375,1.125,63252.47,30229.88,3778.735,2,1.0,0.25
2013,148,30 to 49,19,14,2.791666666666667,1.6770833333333335,1.09375,158667.13,88847.12999999999,4809.4696875,9,0.7368421052631579,0.47368421052631576
2013,148,50 to 69,42,31,3.6,2.071428571428571,1.3714285714285714,465658.12,248935.61,5599.356142857143,8,0.7380952380952381,0.19047619047619047
2013,148,70 or Older,43,32,3.392857142857143,1.6666666666666667,1.619047619047619,802465.0499999999,350588.44,5251.918214285714,0,0.7441860465116279,0.0
2013,149,0 to 17,7,5,1.8571428571428572,1.1428571428571428,1.0,34058.34,15419.77,2202.824285714286,4,0.7142857142857143,0.5714285714285714
2013,149,18 to 29,15,14,3.2666666666666666,2.2,1.4666666666666666,168921.38999999998,64436.93,4295.7953333333335,11,0.9333333333333333,0.7333333333333333
2013,149,30 to 49,13,13,4.384615384615385,2.076923076923077,1.6153846153846154,181627.01,73976.86,5690.527692307693,2,1.0,0.15384615384615385
2013,149,50 to 69,27,22,4.481481481481482,2.2962962962962963,1.5925925925925926,431860.38,173513.33,6426.4196296296295,4,0.8148148148148148,0.14814814814814814
2013,149,70 or Older,8,7,5.5,2.25,2.125,124750.58,53803.69,6725.46125,0,0.875,0.0
2014,100,0 to 17,915,793,2.2331268200765146,1.4334537200936448,1.0314399779211634,17631689.64,8888712.66,7975.573502136508,641,0.8666666666666667,0.7005464480874317
2014,100,18 to 29,196,183,2.161646363971945,1.616119321291735,1.1858784893267653,4956157.95,2273296.52,9232.578935960591,129,0.9336734693877551,0.6581632653061225
2014,100,30 to 49,490,449,3.221140961092535,1.706034692596436,1.2689694710275825,11630078.64,4542620.57,9391.214310836953,314,0.9163265306122449,0.6408163265306123
2014,100,50 to 69,1026,927,3.920365236699175,2.0942123212540635,1.5601214574898785,33302577.75,11838408.34,10960.266182053276,532,0.9035087719298246,0.5185185185185185
2014,100,70 or Older,594,542,5.063485680552848,2.5482022161564957,2.3702367799657718,24501534.08,7975738.890000001,13785.444558393448,17,0.9124579124579124,0.02861952861952862
2014,101,0 to 17,10,9,2.2,1.6,1.0,148123.61000000002,82078.06,8207.806,5,0.9,0.5
2014,101,30 to 49,3,3,4.0,1.6666666666666667,1.3333333333333333,101985.52,33119.37,11039.79,1,1.0,0.3333333333333333
2014,101,50 to 69,16,15,4.708333333333333,1.75,1.375,570841.0,178355.83,12579.127916666666,8,0.9375,0.5
2014,101,70 or Older,9,8,4.875,2.425,2.45,364191.76,106064.10999999999,11364.92025,0,0.8888888888888888,0.0
2014,103,0 to 17,204,202,2.0154901737180215,1.3937861912545457,1.0644631973745897,2911596.95,1624908.76,8948.864375514755,125,0.9901960784313726,0.6127450980392157
2014,103,18 to 29,56,56,2.224982746721877,1.5914423740510697,1.2836438923395446,1151633.38,352238.82,5514.00980331263,30,1.0,0.5357142857142857
2014,103,30 to 49,185,183,2.5430900621118013,2.0890201046093493,1.7227443609022557,4161072.44,1075388.8,5663.7129903563255,114,0.9891891891891892,0.6162162162162163
2014,103,50 to 69,258,248,4.293448563458054,1.8922713372254656,1.4519091580148207,7143355.56,1831055.27,8103.955649918993,88,0.9612403100775194,0.34108527131782945
2014,103,70 or Older,108,103,4.728787878787879,2.1891414141414143,1.9891414141414139,3525720.4,879811.9900000001,8752.975914141414,3,0.9537037037037037,0.027777777777777776
2014,104,0 to 17,3260,3016,2.36240265597191,1.4250973440280899,1.0322026275840963,53175714.36,21875602.23,7830.980022869555,2595,0.9251533742331288,0.7960122699386503
2014,104,18 to 29,537,513,2.436004958061311,1.6117399500013623,1.1964091966011996,10709557.69,3969818.55,7715.283823984787,386,0.9553072625698324,0.7188081936685289
2014,104,30 to 49,1392,1323,2.84305338928694,1.8821952371552335,1.297837472475692,27514612.48,11257557.5,8229.419717953877,980,0.9504310344827587,0.7040229885057471
2014,104,50 to 69,1980,1888,3.718524997468595,1.9247893866376533,1.4319278150832178,54269936.69,19440351.95,9098.824574682309,1085,0.9535353535353536,0.547979797979798
2014,104,70 or Older,847,800,4.740959027289077,2.260424373109102,2.103209188184558,31088947.44,9987276.85,12285.00391766963,60,0.9445100354191264,0.07083825265643448
2014,105,0 to 17,220,206,2.456422018348624,1.9472477064220184,1.0229357798165137,5360292.239999999,1808724.08,9899.831192660551,93,0.9363636363636364,0.42272727272727273
2014,105,18 to 29,31,27,2.0166666666666666,1.3166666666666667,1.2166666666666668,900917.0099999999,233108.93,6052.802166666666,18,0.8709677419354839,0.5806451612903226
2014,105,30 to 49,69,61,8.595588235294118,2.9705882352941178,2.6911764705882355,2341417.23,685508.96,14093.566764705884,18,0.8840579710144928,0.2608695652173913
2014,105,50 to 69,160,141,3.6940928270042193,1.7172995780590716,1.1962025316455696,5894743.52,1870275.5499999998,9105.663185654008,56,0.88125,0.35
2014,105,70 or Older,119,104,5.005797101449275,2.627536231884058,2.601449275362319,5166193.43,1739029.1400000001,11576.62675362319,1,0.8739495798319328,0.008403361344537815
2014,106,0 to 17,34,32,3.1470588235294117,1.3823529411764706,1.0294117647058822,1108226.32,314205.49,9241.33794117647,20,0.9411764705882353,0.5882352941176471
2014,106,18 to 29,5,5,2.0,2.2,2.0,60084.0,25805.84,5161.168,3,1.0,0.6
2014,106,30 to 49,23,21,5.173913043478261,2.0869565217391304,1.608695652173913,838628.89,267665.97,11637.650869565216,11,0.9130434782608695,0.4782608695652174
2014,106,50 to 69,31,31,6.387096774193548,1.8709677419354838,1.4193548387096775,1028794.53,380238.47,12265.757096774192,11,1.0,0.3548387096774194
2014,106,70 or Older,19,19,6.105263157894737,2.0,1.9473684210526316,622296.65,224854.29,11834.436315789475,0,1.0,0.0
2014,107,0 to 17,156,140,2.7115384615384617,1.4423076923076923,1.044871794871795,4023375.71,1070875.73,6864.588012820513,103,0.8974358974358975,0.6602564102564102
2014,107,18 to 29,38,35,4.319444444444445,1.5138888888888888,1.0972222222222223,472418.62,190165.59,8873.672083333335,29,0.9210526315789473,0.7631578947368421
2014,107,30 to 49,108,104,3.0384615384615383,1.3942307692307692,1.064102564102564,1834918.12,800451.79,7250.851955128205,69,0.9629629629629629,0.6388888888888888
2014,107,50 to 69,165,158,3.8868312757201644,1.7613168724279837,1.2777777777777777,3553785.54,1425059.31,9852.346502057613,66,0.9575757575757575,0.4
2014,107,70 or Older,95,94,4.377659574468085,2.5372340425531914,2.526595744680851,2654164.8200000003,973431.37,9030.895585106384,3,0.9894736842105263,0.031578947368421054
2014,108,0 to 17,35,33,1.871212121212121,1.6363636363636362,1.0606060606060606,956814.8099999999,238027.16,5337.857348484848,18,0.9428571428571428,0.5142857142857142
2014,108,18 to 29,4,3,2.25,1.75,1.5,70087.61,22737.87,5684.4675,2,0.75,0.5
2014,108,30 to 49,12,7,6.416666666666667,2.0833333333333335,1.1666666666666667,926934.01,213531.86,17794.321666666667,8,0.5833333333333334,0.6666666666666666
2014,108,50 to 69,19,15,6.444444444444445,1.5555555555555556,1.25,852573.75,310101.32,14253.798333333332,4,0.7894736842105263,0.21052631578947367
2014,108,70 or Older,13,11,6.769230769230769,2.4615384615384617,2.4615384615384617,649518.67,199885.94,15375.841538461538,0,0.8461538461538461,0.0
2014,109,0 to 17,127,115,2.2359999999999998,2.2119999999999997,1.294,3460655.09,818246.85,7725.031440000001,62,0.905511811023622,0.4881889763779528
2014,109,18 to 29,40,37,2.875,1.6,1.275,987347.29,244719.09,6117.97725,10,0.925,0.25
2014,109,30 to 49,110,95,3.618181818181818,2.0,1.4727272727272727,3283323.39,1011215.86,9192.871454545455,41,0.8636363636363636,0.37272727272727274
2014,109,50 to 69,223,177,3.948717948717949,2.3846153846153846,1.5460030165912517,8590050.84,2223833.34,7489.733544494721,38,0.7937219730941704,0.17040358744394618
2014,109,70 or Older,162,144,5.172839506172839,2.345679012345679,2.1666666666666665,6753678.74,1865039.24,11512.587901234569,7,0.8888888888888888,0.043209876543209874
2014,110,0 to 17,94,33,2.4619565217391304,1.5760869565217392,1.0434782608695652,2195622.4699999997,685004.05,7798.375815217392,41,0.35106382978723405,0.43617021276595747
2014,110,18 to 29,16,14,3.2363636363636363,1.6727272727272728,1.1454545454545455,470386.95,115166.72,6531.156909090909,5,0.875,0.3125
2014,110,30 to 49,22,22,1.788235294117647,1.335294117647059,1.0588235294117647,372007.79000000004,83729.51,3687.4253529411762,8,1.0,0.36363636363636365
2014,110,50 to 69,56,48,4.495726495726496,2.1987179487179485,1.6581196581196582,2058458.62,466924.51,10336.83626068376,8,0.8571428571428571,0.14285714285714285
2014,110,70 or Older,64,58,4.5,2.2444444444444445,2.225925925925926,3007595.64,648341.5700000001,8808.698833333334,4,0.90625,0.0625
2014,111,0 to 17,62,52,1.418103448275862,1.1077586206896552,1.021551724137931,1288865.0899999999,632525.98,4908.636077586207,52,0.8387096774193549,0.8387096774193549
2014,111,18 to 29,9,8,2.6666666666666665,1.7777777777777777,1.4444444444444444,111164.45,53944.6,5993.844444444444,5,0.8888888888888888,0.5555555555555556
2014,111,30 to 49,45,45,2.715909090909091,1.8409090909090908,1.1363636363636362,638069.2999999999,216521.65,5772.5140909090915,20,1.0,0.4444444444444444
2014,111,50 to 69,144,141,4.847721822541966,1.8477218225419663,1.2014388489208632,3531636.23,1208641.62,9051.31737410072,55,0.9791666666666666,0.3819444444444444
2014,111,70 or Older,111,110,4.946002076843198,2.0197300103842157,2.2876427829698858,2932949.2399999998,1007883.8300000001,8628.177414330217,8,0.990990990990991,0.07207207207207207
2014,112,0 to 17,2297,1834,2.2817334733668764,1.6313325951015327,1.1276279512921081,31019598.6,15780507.940000001,7255.864594279666,1717,0.7984327383543752,0.7474967348715716
2014,112,18 to 29,313,295,2.8840979481223386,1.6099012775842043,1.2167537746806039,5418419.67,2147490.27,6955.890565718158,190,0.9424920127795527,0.6070287539936102
2014,112,30 to 49,954,857,2.806883627890618,1.773712960520531,1.3553463612649843,20410623.88,7819393.72,7807.455997336528,633,0.8983228511530398,0.6635220125786163
2014,112,50 to 69,2062,1896,3.0872363038421433,1.901758642817037,1.4186412128017967,54521197.59,21290503.569999997,7540.929742670651,1127,0.9194956353055286,0.546556741028128
2014,112,70 or Older,1054,974,6.537782463314378,2.2498341806852444,1.9698627198627199,34760900.15,12169326.3,12724.138455248562,71,0.9240986717267552,0.06736242884250475
2014,113,0 to 17,489,349,1.793370627239003,1.5614074417150166,1.0396783530111586,7497872.55,3123974.3,5414.654614774325,342,0.7137014314928425,0.6993865030674846
2014,113,18 to 29,94,77,3.3057971014492757,1.6600790513833992,1.3024154589371981,1791958.04,707052.2100000001,8657.233354852877,49,0.8191489361702128,0.5212765957446809
2014,113,30 to 49,187,152,3.616594331557835,1.5694778720326166,1.3388225817057933,3672919.42,1405327.1199999999,9053.380359308212,96,0.8128342245989305,0.5133689839572193
